27615804,91,83,83,68,89,117,63,76,74,62,105,88
27615931,24,14,10,5,11,18,21,14,14,4,7,10
27619013,123,105,83,110,81,89,109,132,144,151,167,94
27619690,34,34,42,59,48,35,25,25,34,34,31,22
27620345,20,12,21,17,20,11,14,8,10,19,20,15
27622457,48,64,62,70,58,53,55,28,38,44,38,49
27622805,127,121,121,121,114,94,89,92,97,85,100,87
27623697,17,15,22,9,7,12,14,7,10,10,6,11
27623850,8,9,15,11,20,27,28,16,14,18,20,15
27623883,12,13,11,22,11,8,7,6,10,10,8,14
27624506,6,8,11,4,8,16,10,10,10,12,12,12
27625611,11,3,6,13,13,20,9,10,7,9,10,4
27628262,12,11,11,11,11,6,13,13,7,8,15,9
27629364,7,27,10,22,26,23,18,22,23,22,23,24
27629747,777,728,814,668,841,972,782,720,798,768,771,797
27629749,24,40,44,37,39,46,34,31,30,31,25,35
27630211,12,4,8,11,8,7,8,5,6,12,13,14
27630455,31,42,35,35,30,18,29,24,31,37,20,32
27632179,26,24,18,15,17,14,14,12,13,15,5,11
27633494,94,120,111,100,119,105,116,255,121,111,107,135
27634044,17,20,20,21,24,34,37,19,22,28,32,31
27634538,157,118,136,154,141,155,153,107,126,138,192,148
27634834,9,12,17,6,9,8,9,8,5,2,6,9
27634880,16,13,16,11,14,14,13,17,16,12,15,6
27635220,0,0,53,82,65,62,52,59,91,88,83,86
27636281,19,6,11,12,8,4,10,13,6,6,3,5
27636312,12,7,12,10,9,8,8,6,9,7,15,8
27636990,36,37,29,50,42,63,40,24,42,32,36,35
27637822,52,53,49,42,46,34,45,33,32,41,29,30
27637842,8,6,14,9,8,8,14,14,24,13,13,6
27638066,49,25,37,39,20,33,31,34,34,35,26,27
27638392,50,35,65,50,51,43,45,37,29,62,69,54
27639519,70,83,85,86,94,76,93,79,72,37,21,9
27641628,50,46,56,43,34,61,36,34,50,38,52,40
27641631,20,17,25,25,23,17,17,19,20,19,17,15
27645337,29,27,33,24,34,27,0,5,18,7,13,25
27646263,40,34,17,10,9,24,22,22,12,9,11,20
27646721,64,60,68,71,65,61,50,49,41,68,89,77
27647243,35,72,44,21,25,15,27,20,28,25,37,25
27647936,28,25,25,30,21,47,37,40,38,23,29,27
27649743,59,57,43,31,31,42,42,35,70,66,42,55
27650325,49,83,69,7,0,0,0,0,0,0,0,0
27650350,26,16,11,18,20,2,0,0,0,15,35,32
27650616,7,13,12,13,8,9,11,20,18,24,23,20
27650617,5,17,13,14,8,21,9,17,16,7,13,11
27652194,17,10,12,16,8,8,13,9,34,24,22,7
27652365,25,29,23,34,49,27,23,22,17,23,19,18
27653324,8,11,10,16,10,10,10,9,7,5,6,9
27653808,148,122,139,140,122,132,148,133,164,126,149,176
27655856,13,15,11,5,8,17,11,12,9,8,14,4
27657169,15,14,17,15,13,17,16,8,7,13,12,18
27657307,191,145,181,234,161,145,140,93,244,231,187,180
27657490,3,7,10,7,12,19,9,9,15,8,12,15
27657553,182,147,84,28,29,103,134,105,152,133,158,155
27658550,12,11,28,21,20,19,22,13,19,14,16,20
27658696,64,26,54,57,44,52,43,29,50,33,0,0
27660892,27,13,14,10,11,17,5,19,13,12,22,8
27661384,30,17,11,19,11,16,13,20,12,1,1,0
27661853,57,74,67,79,56,62,56,53,66,50,52,56
27662322,52,59,55,37,30,51,42,32,32,37,32,45
27662758,0,3,4,17,14,11,12,15,11,9,15,20
27663158,15,13,14,14,10,18,16,14,12,9,7,7
27664910,6,9,1,6,6,10,10,10,19,20,7,13
27665015,42,9,12,9,19,11,29,16,8,14,8,6
27666410,505,467,338,376,412,409,362,362,416,363,396,479
27667829,105,77,102,100,77,78,46,79,196,146,145,161
27669589,26,17,21,26,21,12,16,15,22,5,24,26
27671279,23,26,3,28,32,6,11,16,11,1,5,6
27671912,47,43,40,22,37,39,24,30,42,39,50,33
27674316,17,26,15,14,4,14,4,11,12,9,16,10
27674977,45,28,35,32,32,43,40,36,43,31,24,26
27676228,125,97,84,106,95,91,81,65,85,96,89,86
27676719,14,15,16,9,12,11,12,6,9,23,11,13
27677152,63,37,41,50,35,37,38,31,33,38,57,51
27678980,23,27,51,37,41,4,0,0,0,0,0,0
27679204,21,15,21,22,18,20,22,14,13,22,19,13
27679313,83,64,63,48,67,82,41,0,12,46,93,53
27680755,23,13,16,18,16,11,21,17,17,21,23,10
27681732,18,22,13,22,27,27,12,11,16,24,27,27
27681956,8,3,7,4,9,12,16,10,10,9,21,10
27682666,180,199,179,205,170,178,165,107,160,152,183,186
27683014,23,16,30,20,30,43,28,19,23,20,20,24
27683761,5,4,6,12,9,6,5,9,10,9,13,13
27683865,11,7,10,11,10,14,15,9,15,9,12,10
27684270,46,39,27,27,18,23,20,24,13,21,22,19
27684889,0,0,0,2,5,11,8,6,12,14,24,24
27685150,28,20,25,18,14,35,23,32,28,21,19,22
27685381,23,13,22,25,16,26,20,11,14,27,19,27
27685467,34,40,57,56,61,106,80,57,90,71,93,65
27685470,66,61,62,89,82,101,89,76,72,65,80,56
27685480,110,112,129,89,87,98,95,94,84,78,96,77
27685492,57,50,62,62,62,81,72,79,77,68,78,60
27685503,61,73,71,50,51,70,54,49,69,49,56,62
27685508,19,43,43,30,46,54,23,16,22,16,29,25
27685514,163,203,229,246,285,271,220,261,219,240,213,206
27685516,13,6,12,10,14,14,7,9,10,8,2,0
27685522,59,53,67,67,72,71,46,40,48,43,50,28
27685528,37,42,45,56,53,69,49,40,55,55,42,37
27685537,54,62,70,46,46,57,44,55,55,43,45,37
27685695,22,18,14,12,15,21,17,20,12,13,9,16
27685697,149,91,146,120,118,135,98,105,80,111,136,115
27685882,3,11,24,16,10,13,19,18,20,31,22,14
27686076,5,14,9,15,3,11,8,11,10,4,9,15
27686258,8,10,7,11,14,12,11,16,11,7,13,13
27686304,3,13,9,11,6,25,16,10,8,5,13,14
27686311,17,20,48,26,20,51,23,20,26,38,20,23
27686600,22,30,43,23,35,20,31,22,20,15,31,29
27686909,18,24,36,42,20,32,22,32,30,24,17,24
27687662,8,8,7,5,6,9,12,9,12,20,16,13
27687775,9,6,18,3,8,21,3,6,16,12,14,4
27688138,120,92,96,95,99,101,86,82,108,85,89,73
27688726,5,10,10,11,16,14,6,1,5,10,10,12
27690038,14,16,15,7,9,27,15,13,21,12,11,6
27690437,13,4,11,14,12,18,12,24,33,44,50,39
27690673,82,99,133,132,169,166,145,205,186,160,143,241
27692198,39,54,68,66,60,67,65,56,73,76,57,48
27692436,12,5,9,16,14,24,19,20,18,14,14,15
27692440,24,11,13,6,11,11,14,16,11,16,8,14
27692441,15,13,6,2,5,8,14,11,17,7,5,7
27692479,8,14,11,6,12,12,13,5,12,12,16,19
27692671,34,33,12,24,26,20,23,25,20,18,20,17
27692672,847,850,797,783,787,764,811,763,767,764,812,671
27694531,48,72,10,49,48,52,47,36,71,49,54,54
27694686,2,5,6,12,10,6,10,11,13,11,10,9
27695042,24,27,17,23,22,42,43,19,20,20,24,19
27696939,60,36,37,38,56,62,27,69,42,19,22,32
27697174,2216,2491,2360,2343,1868,2436,2337,1948,2470,2419,2481,2636
27702198,88,91,60,54,40,67,62,48,73,71,65,56
27703262,5,6,24,12,12,5,4,7,14,5,2,4
27703331,363,441,367,381,374,340,304,318,374,384,486,461
27703338,86,135,90,101,93,88,43,0,0,0,0,0
27703348,1014,925,1062,963,1050,1205,980,982,966,984,1053,1083
27703381,30,25,21,31,27,30,27,16,17,21,20,4
27703492,103,0,0,0,0,0,0,0,0,0,0,0
27703539,266,266,245,266,265,271,265,191,254,320,377,314
27703557,62,48,37,54,46,48,28,32,41,38,34,42
27703599,515,417,515,482,470,559,526,467,517,480,532,528
27705284,15,11,23,21,16,10,15,17,12,15,23,12
27707020,4,15,10,5,6,20,23,10,2,0,9,7
27707124,20,14,18,19,23,23,28,29,34,39,22,34
27707158,3,12,21,18,14,12,13,7,19,14,25,13
27709355,8,11,16,8,17,25,9,9,10,5,11,7
27711953,7,13,3,5,4,14,11,9,14,4,8,15
27713103,11,7,12,9,16,16,11,13,5,9,10,11
27713879,63,66,55,67,62,91,93,54,108,62,69,93
27714799,19,18,5,10,7,4,28,12,6,3,6,7
27714800,17,6,6,6,8,3,15,8,5,10,10,7
27723228,135,118,116,116,92,109,93,78,113,117,99,105
27723424,147,210,167,136,115,116,114,99,152,111,133,108
27723632,15,13,12,22,21,16,11,7,6,13,8,15
27723789,6,87,25,0,0,0,0,0,0,0,0,0
27724640,25,12,33,23,34,17,25,16,25,17,27,14
27724642,8,9,7,12,10,10,11,7,8,6,9,6
27725089,14,19,16,15,23,19,16,14,11,7,9,17
27726136,85,79,79,122,102,76,67,81,79,77,106,76
27726204,20,3,8,10,8,15,15,10,2,9,8,12
27726471,13,17,3,10,11,11,7,18,14,5,10,4
27727299,105,109,112,111,103,102,86,88,96,90,92,72
27727923,0,29,6,50,59,48,25,0,3,1,0,68
27727976,31,30,46,45,50,75,53,45,39,53,76,56
27727980,23,7,6,12,8,8,10,8,6,6,14,17
27728035,38,50,30,70,54,47,44,51,57,49,76,56
27729240,8,10,6,10,9,14,9,8,14,11,10,5
27729446,13,17,20,16,24,16,22,20,18,21,21,13
27729881,22,11,16,7,9,10,15,6,8,10,8,14
27730675,8,10,14,19,13,10,14,8,14,14,11,15
27731574,78,497,406,485,464,434,412,382,524,487,323,365
27731684,19,30,30,17,19,1,0,0,0,0,0,0
27731829,74,104,57,44,43,52,36,21,44,50,46,31
27732213,19,9,27,15,11,27,19,11,21,29,21,25
27732282,17,11,22,19,10,14,10,9,15,7,10,15
27732292,8,14,14,15,11,8,11,5,13,11,9,6
27732519,55,32,39,24,20,30,35,43,44,49,52,37
27732524,29,25,31,23,25,26,22,22,29,25,24,26
27732530,68,86,66,44,49,53,40,35,43,42,63,51
27732531,79,74,65,103,83,53,53,50,67,86,91,89
27732598,17,12,1,6,6,10,13,7,5,9,9,5
27732717,156,138,110,109,93,102,121,92,112,114,101,113
27732857,8,15,10,9,7,11,14,8,16,14,9,6
27733667,14,14,10,10,7,18,7,8,7,7,11,10
27733727,11,9,12,2,6,17,13,6,5,3,14,4
27733915,48,45,40,34,37,30,38,20,32,42,48,45
27733977,32,21,38,34,16,21,19,15,18,17,26,25
27733994,12,17,9,8,18,9,8,12,18,17,11,11
27734027,25,33,21,20,12,15,21,16,34,12,28,27
27734550,24,30,31,16,24,17,11,12,24,22,26,15
27738680,20,18,15,20,16,28,16,38,41,31,23,16
27738688,69,85,91,91,101,106,105,132,128,109,119,132
27738698,23,11,16,13,17,28,21,21,31,29,28,27
27738717,10,8,4,7,5,10,8,8,17,10,8,13
27738898,16,8,8,8,8,8,10,10,3,8,8,8
27738901,22,15,14,1,7,17,21,12,7,16,11,6
27738916,20,24,13,18,14,26,20,11,23,30,18,24
27738917,26,23,10,3,7,22,24,14,8,5,4,13
27738920,18,10,7,9,7,16,27,13,5,11,8,15
27738921,12,25,20,18,28,24,20,16,18,19,18,12
27738930,18,12,10,8,11,29,24,7,11,7,4,12
27738942,14,15,10,7,9,18,27,15,11,6,12,14
27738945,48,45,44,21,28,43,58,44,22,20,17,38
27738976,15,12,10,10,3,5,4,6,6,8,10,15
27738983,28,16,18,12,10,30,40,12,12,7,22,13
27739060,23,28,16,19,29,18,9,15,11,14,30,24
27742527,58,63,60,51,47,50,37,26,64,65,44,45
27743387,131,140,130,113,116,118,82,96,135,97,103,95
27743411,89,122,107,120,76,84,77,99,98,118,112,83
27745064,47,49,57,58,58,52,51,56,68,54,63,56
27746016,96,117,82,78,59,75,85,52,105,100,100,70
27746095,30,53,44,28,21,32,30,20,29,11,19,16
27748784,56,100,52,47,42,41,44,26,45,35,73,45
27748811,10,7,7,10,11,9,16,7,4,6,7,10
27749417,1,7,1,4,2,5,5,7,28,23,19,24
27749470,48,7,5,7,66,143,115,108,176,135,130,108
27752596,8,13,8,51,35,48,53,29,41,41,28,15
27753537,74,84,51,58,44,44,39,35,66,39,78,38
27753538,27,22,26,36,44,57,20,19,35,37,41,42
27755194,119,106,95,89,121,104,80,58,94,88,83,72
27755217,65,120,75,45,43,52,44,47,44,56,56,51
27755229,64,82,81,78,65,66,58,64,76,78,73,75
27755562,32,78,53,57,20,48,35,54,46,61,52,74
27755636,30,36,34,35,27,20,14,22,30,26,40,19
27755675,55,20,48,40,32,30,36,32,53,36,57,23
27756920,16,17,7,18,23,24,29,16,12,16,17,16
27757454,86,96,76,114,75,66,69,59,91,73,81,77
27757547,17,15,20,17,32,23,23,29,27,37,24,21
27757746,41,54,50,28,30,41,49,45,46,41,60,4
27760701,122,121,123,139,110,91,103,96,112,121,106,75
27760718,6,8,10,5,9,14,12,8,20,19,19,20
27764253,78,156,114,104,74,86,65,57,81,85,83,57
27764308,27,19,12,20,10,6,9,7,10,8,8,4
27768240,20,95,61,43,1,0,37,48,62,70,54,62
27768559,45,49,62,52,72,59,43,52,60,60,68,60
27768560,57,48,50,58,52,60,45,38,65,63,56,45
27768878,107,64,69,44,58,65,44,40,59,36,47,33
27768901,118,97,108,120,111,112,108,85,50,69,82,71
27768991,31,21,23,24,27,14,34,18,19,25,16,14
27769221,30,23,36,42,30,30,29,25,22,20,41,24
27769299,90,105,81,117,114,85,99,113,100,103,116,109
27769411,59,28,30,26,46,39,37,37,31,37,45,42
27769457,18,18,28,38,11,13,17,27,21,15,11,11
27769691,11,20,6,20,10,11,16,15,11,11,14,11
27769793,8,7,28,10,9,16,5,7,7,6,6,8
27771445,6,17,22,15,18,10,16,22,17,20,22,18
27813498,9,7,16,19,10,23,11,8,11,4,13,13
27816476,14,12,11,7,10,13,11,10,8,15,7,10
27816570,83,83,86,74,66,89,77,80,90,93,103,92
27839509,12,14,19,24,21,20,13,17,20,13,19,22
37789758,38,23,28,38,53,78,59,27,54,33,24,32
37966781,13,18,27,17,28,23,29,30,16,21,28,17
37966787,11,8,15,17,15,11,9,10,12,15,13,12
37966788,14,13,23,17,20,15,21,16,17,17,20,13
37966797,39,27,24,29,28,23,39,22,29,36,38,26
37966798,16,19,16,7,18,11,8,8,6,4,7,2
37966814,126,85,108,97,72,100,97,106,83,84,101,87
38961414,15,18,6,13,8,12,14,23,16,6,17,11
38961653,5,8,14,14,15,8,7,10,4,8,6,8
40431479,6,6,11,7,13,7,7,3,7,13,22,5
41688508,76,88,65,66,31,63,75,45,72,50,33,65
41814476,77,120,113,122,99,90,110,85,84,22,0,0
41947547,12,11,12,17,17,17,16,18,17,14,14,18
47303498,5,8,10,12,14,16,8,11,12,14,7,6
47866514,30,34,33,51,54,78,58,63,49,47,73,82
