UYEISYERI_ID_MASK,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12
27460661,29.122482460000001,40.936502939999997,11605.899999999996,12087.529999999993,12326.619999999999,12893.359999999991
27460989,29.014859999999999,41.106949999999998,36662.12000000001,27027.270000000004,26287.840000000007,36047.479999999996
27462199,28.627199999999998,41.043280000000003,251.74999999999997,231.54999999999998,193.70999999999998,404.89999999999992
27462954,28.896660000000001,41.00864,695.89999999999998,1296.3,1280.0999999999999,2990.2000000000003
27462956,28.906762740000001,40.999890409999999,2284.2000000000003,615.39999999999998,642.69999999999993,1027.5
27463768,28.912310000000002,41.081229999999998,2348.5500000000002,1958.5999999999999,1147.72,1842.1200000000001
27466285,28.846757069999999,40.992067550000002,1462.3400000000004,984.22000000000003,1440.1299999999997,1560.7800000000002
27467265,29.01454,41.06897,13105.820000000002,16687.23,10806.27,8278.6599999999999
27467625,28.887450000000001,41.00441,735.32000000000005,980.04000000000008,744.99999999999989,831.27999999999997
27470944,28.910799999999998,40.995489999999997,1972.6600000000003,1135.8299999999999,3222.6099999999997,1697.2700000000002
27470945,28.650089999999999,41.010779999999997,2525.0100000000002,723.13999999999999,3470.2499999999977,1324.2700000000002
27471367,29.104199999999999,40.966650000000001,12074.620000000001,24645.880000000005,21820.679999999997,5486.2299999999996
27471368,29.104199999999999,40.966650000000001,3823.3999999999996,5666.6499999999996,4691.3900000000003,8512.1599999999999
27471370,28.908529999999999,41.014510000000001,35283.260000000002,21061.170000000002,28587.330000000005,33742.739999999998
27471371,28.980219999999999,41.06456,20484.950000000001,9713.9200000000001,14917.090000000002,17263.010000000002
27472085,29.01954722,41.108657149999999,2036.6799999999998,223.69999999999999,525.14999999999998,2928.1999999999994
27472247,28.998349999999999,41.066890000000001,9715.2300000000014,12249.640000000003,10355.48,10656.420000000004
27472871,28.70204,41.059280000000001,4009.9700000000003,6261.9399999999996,9284.9100000000017,6819.8900000000012
27474240,28.868120000000001,40.977240000000002,7647.4200000000001,8328.6499999999996,6349.5300000000007,6212.2799999999997
27474388,28.885772330000002,41.000748360000003,7356.6299999999992,8143.0299999999961,14326.829999999987,7393.5099999999948
27474390,28.944050000000001,41.059060000000002,5287.6399999999985,2603.9200000000001,4723.6800000000003,3342.6199999999999
27480774,27.242584999999998,40.669170000000001,1565.51,1612.9999999999998,9376.2099999999991,517.80999999999995
27480835,29.232320999999999,40.876525999999998,2888.3600000000006,2324.9500000000007,2049.1600000000003,3336.6100000000001
27481516,28.872029999999999,41.017589999999998,7073.0599999999995,4709.6500000000005,5106.9500000000007,7505.6100000000006
27482156,28.675068029999998,41.006443539999999,12681.23,9803.9399999999987,19771.769999999997,8489.5300000000007
27482158,29.09239693,40.982901159999997,80043.099999999991,61830.310000000005,116513.78,45509.180000000008
27482276,29.040520000000001,41.021459999999998,530.73000000000002,527.62,416.72000000000003,700.94000000000005
27482520,28.984829999999999,41.028370000000002,0,0,0,0
27482643,29.26698,40.872309999999999,11216.970000000001,11709.870000000003,9219.7200000000012,11047.309999999999
27485896,29.097553789999999,40.957254020000001,7198.4099999999999,5132.7900000000009,3870.5199999999995,5967.2700000000004
27486154,28.961746999999999,41.053393999999997,167.14999999999998,746.54999999999995,700.80000000000007,374.75
27486963,29.59104,41.162190000000002,2336.1500000000001,5132.2700000000004,2256.4000000000001,1612.01
27488798,29.342908850000001,40.931759470000003,19228.82,18805.639999999996,17735.910000000003,20654.439999999999
27489179,28.221219999999999,41.082039999999999,7126.5400000000009,5893.5500000000002,4196.8600000000006,2920.79
27490977,28.620850000000001,41.053840000000001,5550.3700000000008,4251.0799999999999,4140.1000000000004,7219.1300000000001
27492378,29.0730182,40.987315889999998,1258.8299999999999,655.18000000000006,1010.9000000000001,475.07000000000005
27492384,29.10539176,40.966379359999998,1342.8199999999999,952.84000000000003,1505.8200000000002,1633.2500000000002
27492396,28.909656009999999,40.994841520000001,2174.6299999999992,1499.6900000000001,3805.4899999999984,3931.3499999999999
27492401,28.836369999999999,40.992449999999998,2244.3999999999996,1313.8300000000002,3111.2699999999995,2490.6800000000003
27493291,29.038440000000001,40.984059999999999,169.30000000000001,112.28,83.939999999999998,270.81
27493957,29.033069999999999,41.000799999999998,86153.019999999902,28690.870000000039,36588.860000000052,135548.92000000004
27495842,29.024282150000001,40.989611799999999,35112.480000000018,29239.700000000008,43434.610000000008,37946.05000000001
27495910,29.222799999999999,40.992739999999998,2623.8500000000004,4699.0100000000002,2898.4400000000001,2207.4400000000001
27497097,29.033799999999999,41.003579999999999,1877.2900000000002,622.89999999999998,801.89999999999998,1363.75
27497280,29.033069999999999,41.000799999999998,856.85000000000002,708.13999999999987,230.14999999999998,684.35000000000002
27499143,28.62218,41.055095000000001,7852.1500000000024,5067.0100000000011,5957.5700000000015,6746.1500000000005
27500565,29.033799999999999,41.003579999999999,1404.77,9577.6900000000005,669.46000000000004,7393.1100000000006
27501177,29.102930000000001,40.965919999999997,894.89999999999998,950.56000000000006,1226.04,863.59999999999991
27501709,29.053450000000002,41.01238,183.21000000000001,274.79000000000002,387.01999999999998,341.79999999999995
27501711,28.995270000000001,41.043880000000001,362.09000000000003,474.51999999999998,491.50999999999993,509.94000000000017
27501718,28.91527,41.03866,458.43000000000006,508.68999999999994,570.31999999999994,641.50999999999999
27501720,29.027999999999999,40.986229999999999,144.75999999999999,193.97999999999999,181.41999999999999,248.47000000000003
27501728,29.09567835,40.958216759999999,764.11000000000013,477.77999999999997,1024.8399999999999,645.32000000000016
27501732,28.581710000000001,41.020879999999998,52.099999999999994,116.78999999999999,193.68999999999997,202.45999999999998
27501734,29.058711070000001,41.168044100000003,128.74999999999997,147.80000000000001,193.37,200.25
27501735,28.780429999999999,40.98903,469.64999999999998,332.15000000000009,588.1500000000002,237.52999999999997
27501739,29.2263488,40.956778270000001,73.370000000000005,47.630000000000003,59.349999999999994,49.409999999999997
27501740,28.47423028,41.127304199999998,410.04000000000002,369.28000000000003,196.05000000000001,214.00999999999996
27501749,29.066240000000001,40.969889999999999,292.21999999999997,363.42000000000007,349.19000000000005,594.48999999999978
27501751,29.152640000000002,40.926029999999997,453.23000000000008,311.24000000000001,184.38999999999999,284.44999999999999
27501752,29.100999999999999,40.975239999999999,361.36000000000001,331.44999999999993,342.27999999999992,95.5
27501865,29.100995000000001,41.118225000000002,12271.359999999999,10921.910000000005,12628.480000000003,11915.929999999997
27501905,28.993780000000001,41.067014,668.64999999999986,843.83999999999992,698.2399999999999,918.80000000000007
27501912,29.100999999999999,40.975239999999999,184.36000000000001,368.13000000000005,387.33999999999997,247.25999999999999
27501917,28.872160000000001,40.987250000000003,236.87,194.56,380.64999999999998,139.38999999999999
27501918,28.869959999999999,40.995089999999998,423.04999999999995,395.41000000000003,500.69,644.96000000000004
27501925,29.217422389999999,40.888627390000003,219.44,186.33999999999997,208.25,429.83000000000004
27501928,29.080939999999998,41.097059999999999,191.35000000000002,432.45999999999998,421.89999999999998,321.28000000000003
27501934,29.110130000000002,40.951610000000002,439.75999999999993,287.65999999999997,386.03999999999996,448.01999999999998
27501937,29.099006360000001,40.9668712,874.38999999999999,794.17000000000007,475.62,271.35000000000002
27501938,29.099062440000001,40.964876910000001,206.56,208.79999999999998,338.75999999999999,370.14999999999998
27501939,29.099062440000001,40.964876910000001,695.30999999999995,403.70999999999992,319.65000000000003,410.47000000000003
27501940,29.101980000000001,40.967939999999999,298.23000000000002,412.96999999999997,456.27999999999992,283.44999999999999
27501943,29.111270000000001,40.946550000000002,397.19000000000005,312.79000000000002,539.76999999999998,553.77999999999997
27501947,29.003789999999999,41.041499999999999,422.44999999999999,352.98000000000002,631.17000000000007,375.26999999999998
27501948,28.997640000000001,41.06812,1231.99,450.70999999999987,559.2700000000001,409.75
27501952,29.066369999999999,40.987470000000002,634.38000000000011,604.46000000000004,516.81999999999994,848.8499999999998
27501959,29.097832109999999,41.121364419999999,160.75999999999999,60.100000000000001,121.61,430.37
27501964,29.060755,40.98762,596.00000000000011,681.37000000000012,538.95000000000016,554.91999999999996
27501968,29.0108,41.010840000000002,194.84999999999999,191.81,362.82999999999998,166.13
27501974,29.021284810000001,41.027828049999997,486.20999999999998,454.39000000000004,376.85000000000002,136.38
27501984,29.05068,41.136620000000001,634.69000000000005,182.42000000000002,332.21999999999997,428.41000000000003
27501991,29.116949999999999,41.021850000000001,304.69999999999993,317.83999999999992,524.00999999999999,168.46000000000001
27501993,28.86448,41.001420000000003,526.90999999999997,480.78999999999991,287.56,783.04999999999995
27501994,29.100714079999999,40.96436989,74.75,202.34,362.39999999999998,184.32999999999998
27501995,29.039770000000001,41.012839999999997,139.44,38.839999999999996,122.75000000000001,175.18000000000001
27501999,28.858840000000001,41.007539999999999,279.37,312.40999999999997,381.18000000000001,338.58999999999997
27502000,29.047219999999999,40.988779999999998,757.00999999999999,1058.8299999999999,837.53999999999974,955.8900000000001
27502003,29.025929999999999,41.023449999999997,842.90999999999974,742.7299999999999,805.34999999999991,1082.5400000000002
27502221,29.043264000000001,40.988411999999997,233.94999999999999,94.649999999999991,154.25,102.42000000000002
27503901,29.049679999999999,40.9953,1794.5600000000002,1866.1200000000001,2960.0500000000002,2642.0200000000004
27505314,29.23226,40.879339999999999,539.5,759.99000000000001,1525.9200000000001,1924.8200000000002
27505371,29.032710000000002,41.000250000000001,988.75999999999976,174.83000000000001,909.35999999999979,535.55000000000007
27505903,29.054549999999999,41.0488,1939.22,1454.0799999999999,1324.5,1421.4300000000001
27508046,28.895060000000001,41.043170000000003,62711.870000000039,41655.730000000047,47839.260000000017,38484.200000000012
27509437,29.033069999999999,41.000799999999998,1455.9000000000001,1241.0699999999999,734.41999999999996,1236.8599999999999
27510633,29.106839999999998,40.947719999999997,1504.9999999999998,1856.9700000000005,1539.8900000000003,1357.1200000000001
27510634,29.074490000000001,40.989159999999998,970.17000000000007,1111.7700000000002,527.9799999999999,724.75
27510887,28.948129999999999,41.021189999999997,218.59999999999999,262.44999999999999,398.35000000000002,107.90000000000001
27511223,29.172809999999998,41.031309999999998,318.56999999999999,398.15999999999997,538.18000000000006,677.07999999999993
27511224,29.006620000000002,41.042230000000004,196.67000000000002,159.63,229.25999999999999,107.97999999999999
27511550,29.128319999999999,41.021965000000002,165.73000000000002,211.03,290.08999999999997,449.12999999999994
27512859,29.065670000000001,40.97766,339.94999999999999,206.44999999999999,153.44999999999999,332.44999999999999
27512865,28.87593,41.017569999999999,372.69999999999999,494.75,709.25,528.66000000000008
27513543,29.0945,41.025530000000003,2367.7500000000005,1532.8500000000004,2865.949999999998,1666.1500000000005
27516468,29.113119999999999,40.978915000000001,1285.8400000000001,1418.0799999999997,9552.130000000001,2218.3000000000002
27518549,29.103200480000002,40.965791000000003,152615.66999999998,252717,203348.73999999999,7452.4499999999998
27518791,29.211279999999999,40.910580000000003,8835.4799999999996,7187.7600000000002,6731.5599999999995,10460.909999999998
27519085,29.0447843,41.022286250000001,1555.2,2508.5,3908.5999999999999,3623.9499999999998
27520047,29.02674,41.084069999999997,1010.4699999999999,897.39999999999986,902.68000000000006,1267.1900000000001
27520381,26.708532139999999,40.508461699999998,2166.2200000000003,3201.6500000000001,1248.8799999999999,1281.04
27520559,29.077010000000001,40.96219,165.15000000000001,46.75,228.5,344.75
27520562,29.0337119,41.004776630000002,418.85000000000002,132.94999999999999,262.44999999999999,123.75
27520570,28.796559999999999,40.985979999999998,319.94999999999999,354.54999999999995,856.85000000000002,168.09999999999999
27521599,29.0303,40.993560000000002,393.05000000000001,290.63,708.82999999999981,527.75000000000011
27521640,29.123750000000001,40.92642,218.55000000000001,190.19999999999999,258.39999999999998,305
27522292,28.92446,41.006740000000001,348.72000000000003,131.63999999999999,291.67000000000002,141.05000000000001
27524605,28.993609339999999,41.099590310000004,1748.6800000000001,3280,4200,3600
27524945,29.014261000000001,41.076476999999997,6838.1800000000003,8501.6999999999971,13105.759999999998,14384.299999999999
27525464,29.211165000000001,40.905760000000001,1847.1300000000001,2200.2000000000003,965.5,1797.5600000000002
27525710,29.0954671,40.968266669999998,362.29999999999995,258.30000000000001,278.89999999999998,277.69999999999999
27525711,28.995194510000001,41.065950450000003,158.25,276.61000000000001,238.5,242.69999999999999
27525930,28.891210000000001,41.043795000000003,41986.04000000003,32715.150000000023,58019.550000000003,80540.969999999914
27525932,28.891210000000001,41.043795000000003,77488.139999999999,65491.169999999998,66347.299999999988,7751.3100000000004
27526550,28.46099216,41.143234130000003,17731.410000000003,14616.580000000004,11681.100000000002,13934.610000000002
27526837,28.889106000000002,41.040444999999998,16996.230000000003,14971.949999999995,54473.260000000017,38784.870000000017
27526859,29.038930000000001,41.084240000000001,392.71999999999997,248.13999999999999,362.68999999999994,353.99000000000001
27527830,28.871530660000001,41.009466359999998,600,80,0,0
27528559,29.014261000000001,41.076476999999997,1762.1300000000003,2655.3600000000001,1128.6599999999999,1406.6300000000001
27528594,28.889106000000002,41.040444999999998,3316.1999999999998,495.88000000000005,1583.7900000000002,1840.7400000000002
27531011,28.987020000000001,41.057740000000003,662.11000000000001,358.96000000000004,1326.72,1087.79
27531696,28.997699999999998,41.066870000000002,3497.0699999999988,2774.8699999999999,4080.3299999999986,4027.3200000000006
27533108,29.079820000000002,40.975409999999997,640.09000000000003,554.77999999999997,437.27999999999997,1398.29
27533111,28.837630000000001,40.965209999999999,265.5,561.98000000000002,315.48000000000002,237.05000000000001
27533113,28.991610000000001,41.051879999999997,277.99000000000001,257.09999999999997,470.43000000000001,361.98999999999995
27533114,28.918986,40.993952999999998,528.10000000000002,321.18000000000001,659.39999999999998,139.88
27533119,28.408963060000001,41.045059039999998,1038.9000000000001,281.69999999999993,579.72000000000003,247.44999999999999
27533124,28.993780000000001,41.067014,410.40000000000009,199.75,200.22999999999999,395.39999999999998
27533822,28.873650000000001,41.026769999999999,3730.6699999999992,2314.2100000000005,2967,2450.2600000000002
27534961,29.065290000000001,41.036650000000002,2416.6599999999999,1482.03,2464.0700000000002,3028.9699999999998
27535134,28.681805359999998,41.00844489,5509.6199999999999,5669.9400000000005,3924.52,4627.4999999999991
27535651,28.97072,41.076810000000002,29637.690000000006,27259.949999999997,37224.739999999998,33420.619999999995
27537295,29.005980000000001,41.087780000000002,4384.3399999999992,1308.7099999999998,2522.0600000000009,3807.4899999999998
27537297,28.87404557,40.979869020000002,9449.4599999999937,3533.7400000000002,7513.2999999999984,9558.1899999999987
27537300,28.97907,41.034260000000003,6040.71,1620.5899999999997,4820.7200000000003,5863.7300000000005
27537302,28.946010000000001,41.02129,5069.6099999999988,1264.51,3130.5099999999993,3573.9600000000009
27537303,28.878012250000001,41.01423097,1915.2700000000002,1330.9200000000001,2142.2500000000005,2520.7800000000007
27537305,29.08222,40.988250000000001,3634.0700000000015,2338.0100000000007,3343.880000000001,3408.0800000000008
27537307,29.000689999999999,41.069119999999998,2321.7000000000007,1300.6699999999998,2232.8200000000006,2227.4500000000003
27537308,29.231095,40.878129999999999,2626.3099999999999,1416.0699999999999,2054.6599999999999,2114.3699999999999
27537310,28.838376740000001,41.005735340000001,5311.1100000000006,3152.4000000000005,3679.1400000000012,3965.550000000002
27537311,29.093761929999999,41.025442230000003,4856.6200000000026,2511.6299999999997,4506.4400000000023,5067.9100000000008
27538326,28.906970000000001,41.07978,4267,1853,3637,1407
27538546,28.980229999999999,41.034709999999997,971,2403,2285.3499999999999,2309
27539331,29.034609960000001,40.989040850000002,859.29999999999995,2158.0000000000005,1235.6899999999998,1950.0000000000005
27539453,28.90211,41.052880000000002,6779.7299999999914,5018.939999999996,7735.4299999999921,7128.6099999999942
27539461,28.703199999999999,41.008450000000003,1156.4900000000002,514.68000000000006,1436.76,490.99000000000001
27539494,29.021719999999998,41.079500000000003,639.89999999999998,740.62999999999988,1019.09,1507.4299999999998
27543690,28.797529999999998,41.00461,13849.159999999987,6090.6499999999987,13979.219999999994,11208.279999999997
27544529,28.84732764,41.027174879999997,5327.8899999999994,3076.4900000000002,3181.8199999999997,4334.7700000000004
27545982,29.024699999999999,40.990499999999997,526.25999999999999,613.62000000000012,670.19000000000005,890.29000000000008
27550105,29.050260000000002,41.11703,4189.2999999999993,2573.4899999999998,5812.6799999999994,8859.2200000000012
27550108,29.099983290000001,40.975021400000003,27956.680000000011,17713.600000000002,35691.060000000005,33949.650000000009
27551572,28.916070000000001,41.055819999999997,2543.9899999999998,2026.8700000000001,2514.7299999999996,2788.5599999999999
27551757,29.0843101,41.014960289999998,22453.110000000001,23168.200000000004,7135.04,26822.379999999994
27552034,28.811810000000001,41.103569999999998,12432.739999999998,11751.289999999997,7294.2300000000005,12083.740000000002
27552254,28.89240333,41.07032091,8766.3900000000012,8883.2399999999998,8359.0299999999988,6869.1800000000021
27552479,29.014949999999999,41.069710000000001,14305.970000000001,18501.189999999999,16323.209999999999,9581.2999999999993
27552480,28.986419999999999,41.066459999999999,6176.8300000000008,4591.2100000000009,5723.5000000000009,4460.4199999999992
27552481,28.968172599999999,41.038498689999997,9360.8799999999974,9730.7200000000012,11154.780000000002,9659.6100000000006
27554085,28.250914999999999,41.073239999999998,89.849999999999994,286.90000000000003,376.01999999999998,337.10000000000002
27555167,28.912400000000002,41.057980000000001,3194.0900000000001,1495.9200000000003,2208.0800000000004,3357.8999999999996
27555937,28.895118,40.995170000000002,7560.7699999999995,7833.2600000000002,3928.0699999999997,100
27555998,29.102250000000002,41.033340000000003,6777.1399999999994,4228.4300000000003,6576.3400000000001,2265.21
27557769,28.904160000000001,41.000909999999998,1222,2003.5,1723.5,770
27557965,29.122450000000001,40.930390000000003,1321.3799999999999,320.77999999999997,930.99999999999989,1219.5
27558265,29.163620000000002,41.015740000000001,7296.2600000000002,8786.7899999999991,9371.7899999999991,9307.3200000000015
27558393,28.791988780000001,41.055388120000003,16384.880000000001,10501.42,12990.550000000003,9012.6200000000026
27559355,29.16248594,40.990861049999999,3834.360000000001,2996.389999999999,2064.6500000000001,3666.0799999999995
27560993,28.803988239999999,40.973329460000002,1486.1300000000001,878.38999999999999,508.61999999999989,792.49000000000001
27561024,28.97612599,41.031821460000003,1067.9400000000001,584.17000000000007,470.62,1179.51
27561061,28.722449999999998,40.982460000000003,1230.0500000000002,412.08000000000004,488.36000000000001,309.22999999999996
27562066,28.999175000000001,41.066890000000001,2054.7500000000005,1482.5000000000002,9734.6000000000004,3316.7000000000003
27562421,29.081009999999999,41.090490000000003,4543.9200000000001,3081.079999999999,3804.3399999999997,3722.8099999999999
27562422,29.07789,41.017319999999998,3025.3099999999999,1661.26,1884.4499999999996,2468.3599999999992
27563069,28.990490000000001,41.063009999999998,2907.02,349.73000000000002,392.29999999999995,2065.0900000000001
27564848,29.09191354,40.972572489999997,20.02,180.20000000000002,131.19,84.040000000000006
27565953,28.910060000000001,41.021619999999999,1414.8200000000002,984.78000000000009,1581.4200000000001,2606.6400000000003
27566122,28.956311549999999,41.038618059999997,10582.979999999998,7050.8899999999994,6794.5900000000001,13254.979999999998
27571607,28.99892152,41.072819199999998,73.25,394.14999999999998,384.5,201
27572003,28.913070000000001,41.029299999999999,3885.54,1720.6200000000001,3025.5399999999995,2124.79
27572009,28.830575,41.045205000000003,12572.02,12295.57,15053.030000000001,14949.43
27572462,29.00376,41.043370000000003,3890.9899999999998,944.89999999999986,5797.2999999999984,3214.6900000000001
27574273,29.15935,40.928060000000002,0,0,0,0
27574725,28.770579999999999,40.99933,258.39999999999998,496.5,415.5,449.5
27578077,29.05622,41.112630000000003,184.73999999999995,247.33999999999997,102.38,88.080000000000013
27578079,28.979109999999999,41.033749999999998,337.85000000000002,334.84999999999997,341.19,416.21000000000004
27580331,28.865310000000001,41.022320000000001,101.5,163.25,79.650000000000006,54.950000000000003
27582953,28.722349999999999,40.982390000000002,647.34999999999991,154.15000000000001,802.99999999999989,1086.55
27583048,29.105784,41.029625000000003,0,0,0,0
27584170,29.02863,41.091799999999999,7307.3399999999983,8152.5300000000007,7353.1699999999992,7491.050000000002
27584171,28.977689999999999,41.046439999999997,2599.8400000000001,2627.6800000000007,3365.7399999999984,3195.7599999999993
27586172,28.261389999999999,41.113309999999998,5507.6199999999999,9376.1899999999987,6779.7600000000002,8568.0999999999985
27587792,29.045829999999999,41.02243,1884.3200000000004,1984.6000000000004,1231.8600000000001,2619.8499999999995
27589796,29.085665880000001,40.977660800000002,203.13,367.40999999999997,599.8599999999999,1013.5500000000002
27590514,29.040520000000001,41.021459999999998,1498.8299999999999,1019.41,1993.6499999999999,1862.7900000000006
27592471,29.096433999999999,40.954324999999997,15895.25,14117.629999999997,19729.41,14285.58
27592472,29.189330000000002,40.91319,37120.37999999999,40743.020000000004,60246.799999999996,61751.080000000016
27595405,29.099062440000001,40.964876910000001,2084.6899999999996,2724.579999999999,2421.1199999999999,2897.7599999999989
27595567,29.079030920000001,41.018524079999999,7444.9099999999999,7766.3500000000004,3547.6299999999997,5745.0500000000002
27595931,29.29999819,40.944663519999999,0,0,0,0
27596618,28.612380000000002,40.991219999999998,894.80000000000007,135.38,305.97000000000003,481.19
27598973,29.17424153,40.89159703,38402.85000000002,27753.680000000022,36065.930000000008,30283.970000000005
27599964,29.028659999999999,41.091799999999999,961.49000000000001,583.81000000000006,625.36000000000001,862.75999999999965
27601753,29.004359999999998,41.069290000000002,0,0,0,0
27603518,29.05423,41.114260000000002,1086.55,2312.1799999999998,2368.6599999999999,1606.8700000000001
27603520,29.124371270000001,40.930530650000001,2928.8999999999996,1365.1699999999998,3489.1099999999997,200.41
27605193,29.291589999999999,40.856000000000002,2180.52,2069.8899999999999,1993.4000000000001,1708.3
27605356,29.098130000000001,40.973520000000001,0,0,0,0
27610626,29.058409999999999,40.983330000000002,281.65000000000003,790.44999999999993,507.2700000000001,193.60000000000002
27610836,29.890676750000001,40.76336671,1220.6200000000001,1941.8299999999999,1406.73,2566.1299999999997
27613011,29.19187045,41.013783490000002,5911.5199999999995,4903.46,5399.04,8486.7799999999988
27613012,29.172239999999999,41.030360000000002,4122.1200000000008,2211.4200000000001,4177.0200000000004,4032.7399999999998
27615047,28.792079999999999,41.012450000000001,13232.869999999999,11296.970000000003,9070.6599999999999,10129.769999999999
27615793,28.621220000000001,41.058030000000002,7988.1199999999981,8075.2399999999971,9707.3499999999985,7704.9899999999998
27615794,29.038720000000001,41.021380000000001,30683.010000000002,27104.160000000007,25879.629999999997,22403.079999999994
27615796,29.09681621,40.980240340000002,42798.940000000017,35690.460000000028,35534.010000000031,27906.610000000022
27615800,29.021719999999998,41.079500000000003,14258.939999999991,11631.93999999999,13405.879999999997,11852.499999999995
27615802,29.033069999999999,41.000799999999998,12879.409999999993,10976.019999999999,10937.149999999996,9521.7299999999941
27615804,29.076080000000001,40.962710000000001,13564.869999999999,12745.959999999995,13329.970000000001,12800.74
27615931,29.033069999999999,41.000799999999998,3869.75,2967.02,3304.5499999999997,2510.02
27619013,28.90549,41.008150000000001,56736.82,38359.529999999999,45418.910000000003,53868.979999999996
27619690,29.271889999999999,40.896749999999997,4073.7600000000002,4033.3099999999999,5459.7399999999989,6938.2700000000004
27620345,29.0868,41.024720000000002,840.9899999999999,635.9899999999999,1173.2899999999997,660.78999999999985
27622457,28.830089180000002,41.010139019999997,5310.96,7338.4200000000001,6693.829999999999,6593.3900000000012
27622805,28.829129999999999,41.030990000000003,2077.9899999999998,2196.4600000000005,2791.2199999999998,2772.25
27623697,29.099983290000001,40.975021400000003,321.85000000000002,244.65000000000001,438.05000000000001,122.49999999999999
27623850,29.12997,40.995710000000003,224.31999999999996,248.84,323.94999999999999,207.28000000000003
27623883,29.09235,40.972169999999998,249.09,237.34999999999999,121.66000000000001,312.25000000000006
27624506,29.14892,40.924550000000004,160.5,110.5,221.25,109.5
27625611,28.973020000000002,41.015940000000001,1955.5,305,815.5,2780.5
27628262,28.780950000000001,40.98753,513.04999999999995,331.60000000000002,291.09999999999997,178.60000000000002
27629364,29.079750000000001,40.96069,535.82999999999993,1756.7900000000002,1083.26,1016.9899999999999
27629747,29.150805999999999,40.915263000000003,48370.359999999906,41893.699999999983,55181.83000000006,40594.680000000029
27629749,29.150805999999999,40.915263000000003,6939.9899999999989,18896.820000000003,34998.300000000003,18628.919999999998
27630211,28.51069437,41.087802199999999,2148.6899999999996,477.92000000000007,864.91000000000008,2116.7400000000002
27630455,29.02549943,40.991843359999997,0,0,0,0
27631549,32.72751134,39.96826248,486.31,271.58000000000004,1551.1999999999998,168.16
27632179,29.34200663,40.930746200000002,2158.8199999999997,2449.1199999999999,1158.52,1230.75
27633494,29.037204800000001,40.985626400000001,0,0,0,0
27634044,29.22467,40.887459999999997,715.2700000000001,853.08999999999992,1042.8299999999999,652.28999999999996
27634538,29.153919999999999,40.91375,11524.609999999986,5977.9999999999945,9703.1999999999935,11400.869999999992
27634834,29.163879999999999,40.919069999999998,1077.5,1770.9999999999998,2056.8000000000002,1688.5000000000002
27634880,29.159801999999999,40.917693999999997,1652,2177.5,1665,1921.5
27635220,29.100331000000001,40.973408999999997,0,0,5806.8899999999994,9363.2500000000018
27636281,29.127549999999999,40.931870000000004,1870.9100000000003,339.75,840.37000000000012,1200.1000000000001
27636312,29.205020000000001,40.972610000000003,751,314.29999999999995,1174.8499999999999,716.75
27636990,29.159432590000002,40.917646269999999,2389.5400000000004,1721.2300000000002,1458.4300000000001,1652.1400000000003
27637822,29.16358,41.01737,4159.6599999999999,4798.2299999999996,4511.6000000000004,3134.5499999999993
27637842,28.99004,41.051369999999999,134.75,93.25,219.75,173.44999999999999
27638066,28.927589999999999,41.021039999999999,8412.8599999999988,3993.9700000000003,5043.29,4734
27638392,29.151039999999998,40.915289999999999,4236.9999999999982,2632.6499999999987,6828.139999999994,4804.069999999997
27639519,28.97587,41.091819999999998,2102.3100000000004,2641.8699999999994,2481.9500000000007,2945.8200000000002
